#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-03-09-10-22-05
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1349365506.460001	CSESZr340qqEREaKJ6	192.168.248.179	1900	239.255.255.250	1900	udp	-	8.484012	8625	0	S0	-	0	D	18	9129	0	0	(empty)
1349365929.638134	CyESyGeUZhTVozSyi	192.168.248.177	68	255.255.255.255	67	udp	dhcp	-	-	-	S0	-	0	D	1	328	0	0	(empty)
1349365950.461034	CGZ4th3P9gLho1B2q5	192.168.248.179	1900	239.255.255.250	1900	udp	-	8.500666	8625	0	S0	-	0	D	18	9129	0	0	(empty)
1349366029.320951	CMqZxx1pLtCoJj6Sxe	192.168.248.177	54529	239.255.255.250	1900	udp	-	15.049737	798	0	S0	-	0	D	6	966	0	0	(empty)
1349366211.808033	CSApJy3e3fybyGKJ94	192.168.248.165	68	192.168.248.254	67	udp	dhcp	0.042915	301	300	SF	-	0	Dd	1	329	1	328	(empty)
1349366394.492957	C8V0OF1UpZTMQtwmge	192.168.248.179	1900	239.255.255.250	1900	udp	-	8.499581	8625	0	S0	-	0	D	18	9129	0	0	(empty)
1349366540.662170	CwcvUK3YlVU4r4Pvw	192.168.248.177	68	255.255.255.255	67	udp	dhcp	-	-	-	S0	-	0	D	1	328	0	0	(empty)
1349366838.493382	CfckTZ1KHGa6NHTgoc	192.168.248.179	1900	239.255.255.250	1900	udp	-	8.516364	8625	0	S0	-	0	D	18	9129	0	0	(empty)
1349366929.367919	CJYYlB4ZlIPgxOyBN	192.168.248.177	54529	239.255.255.250	1900	udp	-	15.048286	798	0	S0	-	0	D	6	966	0	0	(empty)
1349367111.857176	CtOWEN1Vw1kVQACZEd	192.168.248.165	68	192.168.248.254	67	udp	dhcp	0.014648	301	300	SF	-	0	Dd	1	329	1	328	(empty)
1349367151.700190	CXIe9t4czqQUQUUXia	192.168.248.177	68	255.255.255.255	67	udp	dhcp	-	-	-	S0	-	0	D	1	328	0	0	(empty)
1349367282.494607	CjMUClkKQQ4Kgkjsk	192.168.248.179	1900	239.255.255.250	1900	udp	-	8.530969	8625	0	S0	-	0	D	18	9129	0	0	(empty)
1349367726.511536	Cz54jr2XQm5NMTtLea	192.168.248.179	1900	239.255.255.250	1900	udp	-	8.546224	8625	0	S0	-	0	D	18	9129	0	0	(empty)
1349367762.737790	CLxo6wXv8ZiVerZjj	192.168.248.177	68	255.255.255.255	67	udp	dhcp	-	-	-	S0	-	0	D	1	328	0	0	(empty)
1349367829.409595	CBl7Jw2hKKmix5Dqal	192.168.248.177	54529	239.255.255.250	1900	udp	-	15.050293	798	0	S0	-	0	D	6	966	0	0	(empty)
1349360839.521271	CJ8TBg2ykL7RJikzyb	192.168.248.165	1099	178.33.111.19	9000	tcp	-	7090.527658	983	83487	S1	-	0	ShADad	265	11696	413	182788	(empty)
#close	2014-03-09-10-22-06
