#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-03-09-10-21-58
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1349328936.706059	CleoeIVVYryMdwkC9	192.168.106.131	1187	188.25.231.62	16464	udp	-	0.144902	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328938.738086	CEK7a24BdJst4cj3Ub	192.168.106.131	1187	14.99.192.21	16464	udp	-	0.359578	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328937.722050	C7rqtX1835uYMTOA3h	192.168.106.131	1187	95.105.33.122	16464	udp	-	3.229527	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328939.753177	CsiiUD2y2AYtgyVU9k	192.168.106.131	1187	24.177.160.32	16464	udp	-	2.096687	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328943.817075	Cll9Cr3Gqyoumsp7c9	192.168.106.131	1187	87.18.19.41	16464	udp	-	0.192194	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328942.800241	CF9UGo4NPRBUbvL7ke	192.168.106.131	1187	64.53.160.8	16464	udp	-	2.104070	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328945.847302	CCnKi52byaLiCA8Zl3	192.168.106.131	1187	87.168.109.8	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328946.862304	CGdmi81qS8PNrpw286	192.168.106.131	1187	72.14.71.241	16464	udp	-	0.094942	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328947.878373	CzygiI1jM1zHPz9PY	192.168.106.131	1187	79.180.24.254	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328948.894441	CJb0YjMpuG0zLmjI9	192.168.106.131	1187	114.143.53.247	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328949.909479	CinVsY1PuwbrGN6Gf5	192.168.106.131	1187	151.74.55.1	16464	udp	-	0.189949	16	568	SF	-	0	Dd	1	44	1	596	(empty)
