index,date,district,BIndex
2393,2015-08-24,東區,6.0
2394,2015-08-24,永康區,0.5
2395,2015-08-24,玉井區,1.0
2396,2015-08-24,白河區,0.0
2397,2015-08-24,西港區,0.0
2398,2015-08-24,麻豆區,23.33333333333333
2399,2015-08-25,七股區,1.0
2400,2015-08-25,下營區,4.333333333333333
2401,2015-08-25,中西區,2.0
2402,2015-08-25,仁德區,0.0
2403,2015-08-25,北區,1.0
2404,2015-08-25,北門區,14.0
2405,2015-08-25,南區,2.1111111111111107
2406,2015-08-25,安南區,2.0
2407,2015-08-25,安定區,0.0
2408,2015-08-25,安平區,0.0
2409,2015-08-25,山上區,10.0
2410,2015-08-25,新化區,0.0
2411,2015-08-25,新營區,14.0
2412,2015-08-25,東區,4.0
2413,2015-08-25,永康區,0.3333333333333333
2414,2015-08-25,玉井區,0.0
2415,2015-08-25,麻豆區,0.0
2416,2015-08-26,七股區,1.0
2417,2015-08-26,下營區,5.0
2418,2015-08-26,中西區,1.0
2419,2015-08-26,仁德區,2.0
2420,2015-08-26,北區,0.0
2421,2015-08-26,南區,0.0
2422,2015-08-26,安南區,0.0
2423,2015-08-26,安定區,8.0
2424,2015-08-26,將軍區,12.0
2425,2015-08-26,新化區,9.0
2426,2015-08-26,永康區,2.333333333333333
2427,2015-08-26,玉井區,1.0
2428,2015-08-26,西港區,0.6666666666666666
2429,2015-08-26,麻豆區,5.0
2430,2015-08-27,七股區,1.0
2431,2015-08-27,下營區,4.0
2432,2015-08-27,中西區,0.0
2433,2015-08-27,仁德區,4.0
2434,2015-08-27,北區,2.0
2435,2015-08-27,南區,0.0
2436,2015-08-27,安南區,0.0
2437,2015-08-27,安定區,0.0
2438,2015-08-27,安平區,4.0
2439,2015-08-27,新化區,1.3333333333333333
2440,2015-08-27,東區,1.0
2441,2015-08-27,歸仁區,5.5
2442,2015-08-27,永康區,0.6666666666666666
2443,2015-08-27,玉井區,0.0
2444,2015-08-27,關廟區,19.0
2445,2015-08-27,麻豆區,3.0
2446,2015-08-28,下營區,5.0
2447,2015-08-28,中西區,6.5
2448,2015-08-28,仁德區,13.0
2449,2015-08-28,北區,0.0
2450,2015-08-28,北門區,14.0
2451,2015-08-28,南區,2.75
2452,2015-08-28,安南區,0.0
2453,2015-08-28,安定區,0.0
2454,2015-08-28,安平區,14.0
2455,2015-08-28,新化區,3.0
2456,2015-08-28,東區,12.0
2457,2015-08-28,永康區,3.0
2458,2015-08-28,西港區,2.0
2459,2015-08-28,關廟區,39.0
2460,2015-08-29,下營區,4.0
2461,2015-08-29,中西區,1.0
2462,2015-08-29,仁德區,7.0
2463,2015-08-29,北區,0.0
2464,2015-08-29,北門區,7.0
2465,2015-08-29,安南區,4.0
2466,2015-08-29,新化區,0.0
2467,2015-08-29,歸仁區,0.0
2468,2015-08-29,關廟區,39.0
2469,2015-08-03,中西區,4.8
2470,2015-08-03,仁德區,0.0
2471,2015-08-03,北區,9.0
2472,2015-08-03,南區,2.6
2473,2015-08-03,大內區,2.0
2474,2015-08-03,安南區,1.8
2475,2015-08-03,安定區,0.0
2476,2015-08-03,安平區,1.0
2477,2015-08-03,山上區,1.0
2478,2015-08-03,左鎮區,2.0
2479,2015-08-03,後壁區,0.0
2480,2015-08-03,新營區,1.0
2481,2015-08-03,東區,17.0
2482,2015-08-03,楠西區,0.0
2483,2015-08-03,歸仁區,4.0
2484,2015-08-03,永康區,4.333333333333333
2485,2015-08-03,玉井區,1.0
2486,2015-08-03,白河區,0.0
2487,2015-08-03,西港區,8.0
2488,2015-08-03,麻豆區,9.0
2489,2015-08-03,龍崎區,4.0
2490,2015-08-30,下營區,0.0
2491,2015-08-30,北區,0.0
2492,2015-08-30,南區,0.5
2493,2015-08-30,永康區,1.0
2494,2015-08-30,玉井區,8.0
2495,2015-08-30,關廟區,11.0
2496,2015-08-31,下營區,1.6666666666666667
2497,2015-08-31,中西區,1.0
2498,2015-08-31,北區,3.5
2499,2015-08-31,南區,9.5
2500,2015-08-31,安南區,3.5
2501,2015-08-31,安平區,0.0
2502,2015-08-31,新營區,4.0
2503,2015-08-31,永康區,2.0
2504,2015-08-31,玉井區,2.0
2505,2015-08-31,關廟區,33.0
2506,2015-08-04,七股區,3.0
2507,2015-08-04,中西區,3.0
2508,2015-08-04,仁德區,0.0
2509,2015-08-04,佳里區,0.0
2510,2015-08-04,北區,2.0
2511,2015-08-04,北門區,0.0
2512,2015-08-04,南區,5.75
2513,2015-08-04,大內區,14.0
2514,2015-08-04,學甲區,0.6666666666666666
2515,2015-08-04,安南區,0.0
2516,2015-08-04,安平區,1.0
2517,2015-08-04,山上區,1.0
2518,2015-08-04,左鎮區,7.0
2519,2015-08-04,新市區,0.0
2520,2015-08-04,東區,10.0
2521,2015-08-04,東山區,0.0
2522,2015-08-04,柳營區,0.5
2523,2015-08-04,楠西區,4.0
2524,2015-08-04,永康區,3.0
2525,2015-08-04,西港區,1.0
2526,2015-08-04,關廟區,3.0
2527,2015-08-04,麻豆區,5.0
2528,2015-08-05,七股區,0.0
2529,2015-08-05,中西區,8.2
2530,2015-08-05,仁德區,0.0
2531,2015-08-05,佳里區,6.5
2532,2015-08-05,六甲區,0.0
2533,2015-08-05,北區,4.666666666666667
2534,2015-08-05,南區,3.5
2535,2015-08-05,大內區,10.0
2536,2015-08-05,學甲區,12.0
2537,2015-08-05,安定區,6.25
2538,2015-08-05,安平區,0.0
2539,2015-08-05,官田區,2.0
2540,2015-08-05,將軍區,7.5
2541,2015-08-05,山上區,6.0
2542,2015-08-05,新化區,4.4
2543,2015-08-05,新營區,0.0
2544,2015-08-05,東區,6.0
2545,2015-08-05,東山區,0.0
2546,2015-08-05,楠西區,0.0
2547,2015-08-05,永康區,7.333333333333332
2548,2015-08-05,西港區,6.0
2549,2015-08-05,關廟區,3.0
2550,2015-08-05,麻豆區,5.0
2551,2015-08-06,七股區,1.0
2552,2015-08-06,中西區,4.666666666666667
2553,2015-08-06,北區,3.0
2554,2015-08-06,北門區,0.0
2555,2015-08-06,南區,5.0
2556,2015-08-06,大內區,14.0
2557,2015-08-06,安南區,2.5
2558,2015-08-06,安定區,4.0
2559,2015-08-06,安平區,3.6666666666666665
2560,2015-08-06,山上區,2.0
2561,2015-08-06,東區,5.333333333333333
2562,2015-08-06,東山區,0.0
2563,2015-08-06,歸仁區,7.0
2564,2015-08-06,永康區,8.0
2565,2015-08-06,西港區,7.0
2566,2015-08-06,關廟區,1.5
2567,2015-08-06,麻豆區,5.5
2568,2015-08-07,七股區,0.0
2569,2015-08-07,中西區,4.333333333333333
2570,2015-08-07,仁德區,2.0
2571,2015-08-07,六甲區,4.0
2572,2015-08-07,北區,1.75
2573,2015-08-07,南區,4.8
2574,2015-08-07,學甲區,0.0
2575,2015-08-07,安南區,0.0
2576,2015-08-07,安定區,2.0
2577,2015-08-07,安平區,0.0
2578,2015-08-07,左鎮區,2.0
2579,2015-08-07,後壁區,2.0
2580,2015-08-07,新市區,0.0
2581,2015-08-07,東區,1.0
2582,2015-08-07,歸仁區,2.0
2583,2015-08-07,永康區,1.5
2584,2015-08-07,西港區,3.5
2585,2015-08-07,龍崎區,4.5
2586,2015-08-09,七股區,1.0
2587,2015-08-09,麻豆區,3.0
2588,2015-09-01,七股區,0.6666666666666666
2589,2015-09-01,下營區,0.0
2590,2015-09-01,中西區,2.0
2591,2015-09-01,北區,2.0
2592,2015-09-01,北門區,79.0
2593,2015-09-01,南化區,1.0
2594,2015-09-01,安南區,3.0
2595,2015-09-01,安定區,0.0
2596,2015-09-01,安平區,24.0
2597,2015-09-01,將軍區,35.0
2598,2015-09-01,新化區,5.0
2599,2015-09-01,新營區,2.0
2600,2015-09-01,東區,9.0
2601,2015-09-01,東山區,0.0
2602,2015-09-01,柳營區,3.0
2603,2015-09-01,楠西區,8.0
2604,2015-09-01,永康區,2.5
2605,2015-09-01,西港區,5.0
2606,2015-09-01,關廟區,7.0
2607,2015-09-10,七股區,0.0
2608,2015-09-10,下營區,0.0
2609,2015-09-10,中西區,0.0
2610,2015-09-10,仁德區,1.125
2611,2015-09-10,北區,3.0
2612,2015-09-10,北門區,10.0
2613,2015-09-10,南區,27.0
2614,2015-09-10,大內區,0.0
2615,2015-09-10,安南區,0.0
2616,2015-09-10,安定區,0.0
2617,2015-09-10,官田區,2.0
2618,2015-09-10,將軍區,14.0
2619,2015-09-10,左鎮區,0.0
2620,2015-09-10,後壁區,3.5
2621,2015-09-10,新化區,0.0
2622,2015-09-10,新市區,0.0
2623,2015-09-10,東區,1.0
2624,2015-09-10,柳營區,0.0
2625,2015-09-10,歸仁區,1.0
2626,2015-09-10,永康區,2.0
2627,2015-09-10,玉井區,0.0
2628,2015-09-10,白河區,1.3333333333333333
2629,2015-09-10,西港區,15.0
2630,2015-09-10,麻豆區,12.0
2631,2015-09-11,下營區,0.0
2632,2015-09-11,北區,0.5
2633,2015-09-11,北門區,0.0
2634,2015-09-11,南化區,3.0
2635,2015-09-11,南區,2.5
2636,2015-09-11,大內區,0.0
2637,2015-09-11,安定區,0.0
2638,2015-09-11,安平區,2.0
2639,2015-09-11,將軍區,7.0
2640,2015-09-11,山上區,4.0
2641,2015-09-11,後壁區,0.0
2642,2015-09-11,新化區,0.6666666666666666
2643,2015-09-11,新市區,6.0
2644,2015-09-11,新營區,0.5
2645,2015-09-11,東山區,0.0
2646,2015-09-11,歸仁區,0.0
2647,2015-09-11,永康區,1.0
2648,2015-09-11,玉井區,0.0
2649,2015-09-11,白河區,1.0
2650,2015-09-11,關廟區,7.0
2651,2015-09-11,麻豆區,2.0
2652,2015-09-12,七股區,2.5
2653,2015-09-12,六甲區,2.1666666666666665
2654,2015-09-12,北區,0.5
2655,2015-09-12,南化區,1.5
2656,2015-09-12,南區,1.5
2657,2015-09-12,安定區,0.0
2658,2015-09-12,山上區,0.0
2659,2015-09-12,後壁區,7.0
2660,2015-09-12,新化區,2.0
2661,2015-09-12,新市區,2.0
2662,2015-09-12,新營區,0.0
2663,2015-09-12,柳營區,0.5
2664,2015-09-12,楠西區,0.0
2665,2015-09-12,永康區,11.0
2666,2015-09-12,玉井區,0.0
2667,2015-09-12,西港區,6.0
2668,2015-09-12,鹽水區,0.0
2669,2015-09-12,麻豆區,10.0
2670,2015-09-13,仁德區,0.0
2671,2015-09-13,左鎮區,0.0
2672,2015-09-13,新營區,0.0
2673,2015-09-13,柳營區,8.0
2674,2015-09-13,楠西區,0.0
2675,2015-09-13,歸仁區,0.0
2676,2015-09-13,麻豆區,1.0
2677,2015-09-14,七股區,2.0
2678,2015-09-14,中西區,0.2
2679,2015-09-14,六甲區,3.0
2680,2015-09-14,北區,1.2
2681,2015-09-14,北門區,0.0
2682,2015-09-14,南區,0.0
2683,2015-09-14,大內區,0.0
2684,2015-09-14,安平區,2.0
2685,2015-09-14,將軍區,8.0
2686,2015-09-14,後壁區,11.666666666666664
2687,2015-09-14,新化區,0.0
2688,2015-09-14,新市區,0.6666666666666666
2689,2015-09-14,東區,3.333333333333333
2690,2015-09-14,楠西區,0.0
2691,2015-09-14,永康區,0.5
2692,2015-09-14,玉井區,0.0
2693,2015-09-14,白河區,1.5
2694,2015-09-14,西港區,1.0
2695,2015-09-14,關廟區,12.333333333333336
2696,2015-09-14,鹽水區,4.0
2697,2015-09-15,七股區,3.5
2698,2015-09-15,仁德區,0.0
2699,2015-09-15,北區,2.0
2700,2015-09-15,北門區,6.0
2701,2015-09-15,南區,0.6666666666666666
2702,2015-09-15,善化區,0.0
2703,2015-09-15,安南區,0.0
2704,2015-09-15,安定區,0.0
2705,2015-09-15,官田區,0.0
2706,2015-09-15,後壁區,4.0
2707,2015-09-15,新化區,0.0
2708,2015-09-15,新市區,2.0
2709,2015-09-15,新營區,2.0
2710,2015-09-15,東區,4.75
2711,2015-09-15,柳營區,0.0
2712,2015-09-15,楠西區,0.0
2713,2015-09-15,歸仁區,0.0
2714,2015-09-15,永康區,0.5
2715,2015-09-15,玉井區,0.0
2716,2015-09-15,關廟區,6.0
2717,2015-09-15,龍崎區,4.0
2718,2015-09-16,中西區,4.0
2719,2015-09-16,仁德區,0.0
2720,2015-09-16,北門區,0.0
2721,2015-09-16,南區,0.6666666666666666
2722,2015-09-16,善化區,0.0
2723,2015-09-16,學甲區,3.0
2724,2015-09-16,安南區,1.5
2725,2015-09-16,安平區,0.0
2726,2015-09-16,左鎮區,0.6666666666666666
2727,2015-09-16,新化區,0.0
2728,2015-09-16,新市區,0.0
2729,2015-09-16,新營區,0.0
2730,2015-09-16,東區,3.0
2731,2015-09-16,東山區,2.0
2732,2015-09-16,歸仁區,0.0
2733,2015-09-16,永康區,2.0
2734,2015-09-16,西港區,3.0
2735,2015-09-16,鹽水區,0.0
2736,2015-09-16,麻豆區,0.0
2737,2015-09-17,中西區,1.3333333333333333
2738,2015-09-17,仁德區,0.0
2739,2015-09-17,北區,1.5
2740,2015-09-17,北門區,0.0
2741,2015-09-17,南區,0.6666666666666666
2742,2015-09-17,善化區,0.0
2743,2015-09-17,學甲區,0.0
2744,2015-09-17,安定區,0.0
2745,2015-09-17,安平區,0.0
2746,2015-09-17,山上區,2.0
2747,2015-09-17,後壁區,4.0
2748,2015-09-17,新化區,0.0
2749,2015-09-17,東山區,0.0
2750,2015-09-17,歸仁區,0.0
2751,2015-09-17,永康區,2.0
2752,2015-09-17,白河區,0.0
2753,2015-09-17,西港區,0.0
2754,2015-09-17,關廟區,8.5
2755,2015-09-17,鹽水區,0.0
2756,2015-09-18,七股區,2.0
2757,2015-09-18,中西區,1.5
2758,2015-09-18,仁德區,6.666666666666668
2759,2015-09-18,北區,1.0
2760,2015-09-18,善化區,0.0
2761,2015-09-18,學甲區,0.0
2762,2015-09-18,安定區,4.0
2763,2015-09-18,新化區,1.0
2764,2015-09-18,新營區,0.0
2765,2015-09-18,東區,3.75
2766,2015-09-18,歸仁區,0.5
2767,2015-09-18,永康區,2.0
2768,2015-09-18,西港區,1.0
2769,2015-09-18,麻豆區,4.0
2770,2015-09-19,北區,1.0
2771,2015-09-19,南區,0.6666666666666666
2772,2015-09-19,新化區,0.0
2773,2015-09-19,新營區,0.0
2774,2015-09-19,東區,3.0
2775,2015-09-19,永康區,2.0
2776,2015-09-19,西港區,0.0
2777,2015-09-19,鹽水區,2.0
2778,2015-09-02,七股區,1.0
2779,2015-09-02,中西區,5.666666666666668
2780,2015-09-02,北區,0.4
2781,2015-09-02,北門區,16.0
2782,2015-09-02,南化區,0.0
2783,2015-09-02,南區,15.0
2784,2015-09-02,大內區,0.0
2785,2015-09-02,安定區,0.0
2786,2015-09-02,安平區,4.0
2787,2015-09-02,官田區,0.0
2788,2015-09-02,山上區,0.0
2789,2015-09-02,後壁區,0.0
2790,2015-09-02,新化區,3.6
2791,2015-09-02,新市區,1.0
2792,2015-09-02,東區,19.0
2793,2015-09-02,柳營區,0.0
2794,2015-09-02,楠西區,0.0
2795,2015-09-02,永康區,2.5
2796,2015-09-02,西港區,2.0
2797,2015-09-02,關廟區,3.5
2798,2015-09-02,麻豆區,7.333333333333332
2799,2015-09-20,善化區,4.0
2800,2015-09-20,安南區,1.5
2801,2015-09-20,東區,3.0
2802,2015-09-20,歸仁區,0.0
2803,2015-09-20,永康區,0.0
2804,2015-09-20,麻豆區,1.0
2805,2015-09-21,中西區,3.0
2806,2015-09-21,北區,0.0
2807,2015-09-21,北門區,2.0
2808,2015-09-21,南化區,0.0
2809,2015-09-21,南區,1.8
2810,2015-09-21,善化區,6.0
2811,2015-09-21,安南區,0.0
2812,2015-09-21,安定區,0.0
2813,2015-09-21,安平區,2.0
2814,2015-09-21,將軍區,0.0
2815,2015-09-21,新化區,0.0
2816,2015-09-21,新市區,0.0
2817,2015-09-21,楠西區,0.0
2818,2015-09-21,歸仁區,0.0
2819,2015-09-21,永康區,0.5
2820,2015-09-21,西港區,0.0
2821,2015-09-21,麻豆區,16.0
2822,2015-09-21,龍崎區,6.0
2823,2015-09-22,七股區,0.0
2824,2015-09-22,北區,1.0
2825,2015-09-22,北門區,0.0
2826,2015-09-22,南區,1.3333333333333333
2827,2015-09-22,安南區,2.0
2828,2015-09-22,安定區,0.0
2829,2015-09-22,新化區,0.6666666666666666
2830,2015-09-22,東區,0.0
2831,2015-09-22,歸仁區,0.0
2832,2015-09-22,永康區,0.5
2833,2015-09-22,西港區,1.0
2834,2015-09-22,鹽水區,0.0
2835,2015-09-22,麻豆區,1.0
2836,2015-09-22,龍崎區,2.0
2837,2015-09-23,中西區,0.0
2838,2015-09-23,仁德區,0.0
2839,2015-09-23,北區,1.0
2840,2015-09-23,南區,0.6666666666666666
2841,2015-09-23,安定區,0.0
2842,2015-09-23,安平區,0.0
2843,2015-09-23,將軍區,2.0
2844,2015-09-23,山上區,0.0
2845,2015-09-23,新化區,2.0
2846,2015-09-23,東區,5.333333333333333
2847,2015-09-23,楠西區,0.0
2848,2015-09-23,歸仁區,0.0
2849,2015-09-23,永康區,0.3333333333333333
2850,2015-09-23,西港區,1.0
2851,2015-09-23,麻豆區,2.0
2852,2015-09-24,七股區,0.0
2853,2015-09-24,中西區,3.0
2854,2015-09-24,仁德區,0.0
2855,2015-09-24,北區,0.5
2856,2015-09-24,北門區,8.0
2857,2015-09-24,南區,2.0
2858,2015-09-24,安定區,0.0
2859,2015-09-24,安平區,1.0
2860,2015-09-24,官田區,0.0
2861,2015-09-24,山上區,0.0
2862,2015-09-24,左鎮區,0.0
2863,2015-09-24,新化區,0.6
2864,2015-09-24,東區,3.0
2865,2015-09-24,歸仁區,0.0
2866,2015-09-24,永康區,1.5
2867,2015-09-24,西港區,4.0
2868,2015-09-25,佳里區,6.0
2869,2015-09-25,北區,0.6666666666666666
2870,2015-09-25,北門區,4.0
2871,2015-09-25,南區,0.3333333333333333
2872,2015-09-25,安定區,0.0
2873,2015-09-25,安平區,0.0
2874,2015-09-25,官田區,0.0
2875,2015-09-25,新市區,0.0
2876,2015-09-25,東區,4.666666666666667
2877,2015-09-25,歸仁區,0.0
2878,2015-09-25,永康區,3.0
2879,2015-09-25,西港區,0.0
2880,2015-09-25,麻豆區,3.0
2881,2015-09-26,仁德區,0.0
2882,2015-09-26,佳里區,0.0
2883,2015-09-26,東區,0.0
2884,2015-09-26,永康區,0.0
2885,2015-09-26,麻豆區,2.0
2886,2015-09-27,仁德區,0.0
2887,2015-09-27,佳里區,0.0
2888,2015-09-27,北區,1.0
2889,2015-09-27,南區,0.5
2890,2015-09-27,安定區,0.0
2891,2015-09-27,東區,0.0
2892,2015-09-27,歸仁區,0.0
2893,2015-09-27,永康區,0.0
2894,2015-09-27,麻豆區,0.0
2895,2015-09-28,仁德區,0.0
2896,2015-09-28,北區,1.0
2897,2015-09-28,南區,1.0
2898,2015-09-28,安平區,0.0
2899,2015-09-28,左鎮區,2.0
2900,2015-09-28,新營區,0.0
2901,2015-09-28,永康區,0.0
2902,2015-09-28,麻豆區,15.0
2903,2015-09-29,仁德區,0.0
2904,2015-09-29,北區,1.0
2905,2015-09-29,南區,0.5
2906,2015-09-29,安平區,0.0
2907,2015-09-29,左鎮區,2.0
2908,2015-09-29,新營區,0.0
2909,2015-09-29,東區,2.0
2910,2015-09-29,歸仁區,0.0
2911,2015-09-29,永康區,0.0
2912,2015-09-29,麻豆區,1.0
2913,2015-09-29,龍崎區,2.0
2914,2015-09-03,七股區,1.0
2915,2015-09-03,下營區,2.0
2916,2015-09-03,中西區,4.5
2917,2015-09-03,仁德區,0.0
2918,2015-09-03,北門區,6.0
2919,2015-09-03,南區,4.5
2920,2015-09-03,大內區,0.0
2921,2015-09-03,安定區,0.0
2922,2015-09-03,將軍區,52.0
2923,2015-09-03,山上區,0.0
2924,2015-09-03,左鎮區,4.0
2925,2015-09-03,新化區,1.0
2926,2015-09-03,新市區,0.0
2927,2015-09-03,新營區,1.0
2928,2015-09-03,東區,21.0
2929,2015-09-03,東山區,1.0
2930,2015-09-03,柳營區,2.0
2931,2015-09-03,楠西區,7.5
2932,2015-09-03,歸仁區,0.0
2933,2015-09-03,永康區,0.5
2934,2015-09-03,關廟區,34.0
2935,2015-09-03,麻豆區,3.0
2936,2015-09-30,中西區,0.5
2937,2015-09-30,北區,0.5
2938,2015-09-30,北門區,0.0
2939,2015-09-30,南區,1.5
2940,2015-09-30,安平區,0.0
2941,2015-09-30,左鎮區,2.0
2942,2015-09-30,東區,0.3333333333333333
2943,2015-09-30,永康區,0.0
2944,2015-09-30,龍崎區,0.0
2945,2015-09-04,七股區,2.0
2946,2015-09-04,下營區,0.0
2947,2015-09-04,中西區,3.0
2948,2015-09-04,仁德區,1.5
2949,2015-09-04,北區,3.6
2950,2015-09-04,北門區,4.5
2951,2015-09-04,安平區,5.0
2952,2015-09-04,將軍區,26.0
2953,2015-09-04,後壁區,3.0
2954,2015-09-04,新化區,1.1666666666666667
2955,2015-09-04,新營區,1.0
2956,2015-09-04,東區,10.0
2957,2015-09-04,柳營區,2.0
2958,2015-09-04,永康區,2.0
2959,2015-09-04,玉井區,0.0
2960,2015-09-04,關廟區,16.0
2961,2015-09-04,龍崎區,14.0
2962,2015-09-05,七股區,5.0
2963,2015-09-05,佳里區,9.0
2964,2015-09-05,北區,1.5
2965,2015-09-05,南區,0.5
2966,2015-09-05,安定區,4.0
2967,2015-09-05,後壁區,4.0
2968,2015-09-05,新化區,1.3333333333333333
2969,2015-09-05,新市區,0.0
2970,2015-09-05,新營區,1.7142857142857142
2971,2015-09-05,柳營區,6.0
2972,2015-09-05,楠西區,7.0
2973,2015-09-05,永康區,4.0
2974,2015-09-05,玉井區,0.0
2975,2015-09-05,西港區,18.0
2976,2015-09-06,七股區,0.0
2977,2015-09-06,中西區,1.5
2978,2015-09-06,佳里區,5.0
2979,2015-09-06,南區,6.0
2980,2015-09-06,後壁區,10.0
2981,2015-09-06,新營區,1.3333333333333333
2982,2015-09-06,永康區,1.0
2983,2015-09-07,中西區,1.0
2984,2015-09-07,北區,11.0
2985,2015-09-07,北門區,8.0
2986,2015-09-07,南區,1.0
2987,2015-09-07,將軍區,8.0
2988,2015-09-07,新化區,0.0
2989,2015-09-07,新營區,0.8
2990,2015-09-07,楠西區,0.0
2991,2015-09-07,歸仁區,0.0
2992,2015-09-07,永康區,0.0
2993,2015-09-07,關廟區,100.0
2994,2015-09-07,麻豆區,28.0
2995,2015-09-08,七股區,3.0
2996,2015-09-08,中西區,1.0
2997,2015-09-08,北區,0.3333333333333333
2998,2015-09-08,北門區,6.666666666666668
2999,2015-09-08,南區,9.666666666666666
3000,2015-09-08,安南區,0.0
3001,2015-09-08,安定區,6.0
3002,2015-09-08,安平區,0.0
3003,2015-09-08,官田區,0.0
3004,2015-09-08,山上區,6.0
3005,2015-09-08,後壁區,2.0
3006,2015-09-08,新化區,0.0
3007,2015-09-08,新市區,0.0
3008,2015-09-08,新營區,1.5
3009,2015-09-08,楠西區,0.6666666666666666
3010,2015-09-08,歸仁區,0.0
3011,2015-09-08,永康區,4.0
3012,2015-09-08,西港區,4.0
3013,2015-09-08,麻豆區,6.25
3014,2015-09-09,七股區,1.0
3015,2015-09-09,下營區,0.0
3016,2015-09-09,中西區,1.0
3017,2015-09-09,仁德區,1.4285714285714286
3018,2015-09-09,北區,1.5
3019,2015-09-09,北門區,0.0
3020,2015-09-09,南區,3.0
3021,2015-09-09,大內區,0.0
3022,2015-09-09,安南區,0.0
3023,2015-09-09,安定區,10.0
3024,2015-09-09,安平區,1.0
3025,2015-09-09,山上區,0.0
3026,2015-09-09,左鎮區,0.0
3027,2015-09-09,後壁區,4.333333333333333
3028,2015-09-09,新化區,1.125
3029,2015-09-09,新營區,0.0
3030,2015-09-09,柳營區,4.0
3031,2015-09-09,歸仁區,2.6666666666666665
3032,2015-09-09,永康區,4.5
3033,2015-09-09,玉井區,0.0
3034,2015-09-09,白河區,22.0
3035,2015-09-09,關廟區,4.5
3036,2015-09-09,麻豆區,2.0
3037,2015-09-09,龍崎區,1.0
