#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-03-09-10-22-07
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1345792185.308227	CSGPmZ2LQELqw5U4t9	192.168.106.141	137	192.168.106.2	137	udp	dns	2.998842	204	0	S0	-	0	D	3	288	0	0	(empty)
1345792213.011004	C2Z1sw4cPhzKa3aLX8	192.168.106.141	137	192.168.106.2	137	udp	dns	2.998977	150	0	S0	-	0	D	3	234	0	0	(empty)
1345792185.285626	CV2FL13buLSY0pgVY4	192.168.106.141	68	192.168.106.254	67	udp	dhcp	0.000155	300	300	SF	-	0	Dd	1	328	1	328	(empty)
1345792305.307590	CNd5Np4OBe7fUIKgg	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000114	204	0	S0	-	0	D	3	288	0	0	(empty)
1345792425.309123	C763aP2D9MQ74RLxr	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000078	204	0	S0	-	0	D	3	288	0	0	(empty)
1345792545.310686	CwU6AR2zh0zbLUdQK4	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000091	204	0	S0	-	0	D	3	288	0	0	(empty)
1345792665.312352	CpVPJb36VgcdM1jbe4	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999070	204	0	S0	-	0	D	3	288	0	0	(empty)
1345792785.312940	CwKqN43YHcJc4qHSJ7	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000094	204	0	S0	-	0	D	3	288	0	0	(empty)
1345792905.314500	CY62Tz33gougeCPPT7	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000119	204	0	S0	-	0	D	3	288	0	0	(empty)
1345792952.550537	CTsm1C3JVr4mPVZ2I	192.168.106.141	137	192.168.106.2	137	udp	dns	2.998823	150	0	S0	-	0	D	3	234	0	0	(empty)
1345793025.316149	CLt4HE2Il4rgqS5Ce1	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000073	204	0	S0	-	0	D	3	288	0	0	(empty)
1345793085.337495	Cm2PrC47b19in1iEv8	192.168.106.141	137	192.168.106.2	137	udp	dns	2.995037	204	0	S0	-	0	D	3	288	0	0	(empty)
1345793085.321090	CwDIEL2W9CYBhcXFF8	192.168.106.141	68	192.168.106.254	67	udp	dhcp	0.000190	300	300	SF	-	0	Dd	1	328	1	328	(empty)
1345793205.332986	CRCskA4jBiTMDB2cqj	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000138	204	0	S0	-	0	D	3	288	0	0	(empty)
1345793325.334608	Ccs2ag2mVa9y77qcAj	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000156	204	0	S0	-	0	D	3	288	0	0	(empty)
1345793445.336312	ChZFhi2KAai9rWKMjc	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999971	204	0	S0	-	0	D	3	288	0	0	(empty)
1345793565.336878	ChtOdpN1NyHMbXeNb	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000065	204	0	S0	-	0	D	3	288	0	0	(empty)
1345793685.338490	CYkTfi5vG7v9NVXYi	192.168.106.141	137	192.168.106.2	137	udp	dns	9.750344	354	0	S0	-	0	D	6	522	0	0	(empty)
1345793805.340098	CuC0Bf1M5jhf7g52Pi	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000056	204	0	S0	-	0	D	3	288	0	0	(empty)
1345793925.341698	C39psd1yvLUbettG8f	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000063	204	0	S0	-	0	D	3	288	0	0	(empty)
1345793985.364273	CCMeAR7bkm2y2BJlb	192.168.106.141	137	192.168.106.2	137	udp	dns	2.992786	204	0	S0	-	0	D	3	288	0	0	(empty)
1345793985.348839	CfDyDKZwajsza6kFf	192.168.106.141	68	192.168.106.254	67	udp	dhcp	0.000114	300	300	SF	-	0	Dd	1	328	1	328	(empty)
1345794105.358793	Cbrmuxg8bsqj6Stab	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999792	204	0	S0	-	0	D	3	288	0	0	(empty)
1345794225.360244	CeE14vAJZJZaPuC2k	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999989	204	0	S0	-	0	D	3	288	0	0	(empty)
1345794345.361822	CgViq32ppdaj7cXUxk	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000072	204	0	S0	-	0	D	3	288	0	0	(empty)
1345794431.629721	C5Ow5a2ZzkZHc21K3g	192.168.106.141	137	192.168.106.2	137	udp	dns	2.998431	150	0	S0	-	0	D	3	234	0	0	(empty)
1345794465.362470	CJrB0DwVTf6Mnw5fg	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000120	204	0	S0	-	0	D	3	288	0	0	(empty)
1345794585.364065	CgMHpF6lv0uDISRoi	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000027	204	0	S0	-	0	D	3	288	0	0	(empty)
1345794705.365656	C2pWPr1rj48GCRUDTh	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000032	204	0	S0	-	0	D	3	288	0	0	(empty)
1345794825.367277	Cp7L9l11Ye99lJ3Apg	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999012	204	0	S0	-	0	D	3	288	0	0	(empty)
1345794885.388899	CuxjDAwZSEGJic74i	192.168.106.141	137	192.168.106.2	137	udp	dns	2.993704	204	0	S0	-	0	D	3	288	0	0	(empty)
1345794885.372486	CZHIzHMENojiN8VSf	192.168.106.141	68	192.168.106.254	67	udp	dhcp	0.000176	300	300	SF	-	0	Dd	1	328	1	328	(empty)
1345795005.384154	Cws3kn1x3YTRPrk4ei	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000107	204	0	S0	-	0	D	3	288	0	0	(empty)
1345795125.385738	CPOnsp1DiTlkT71FZa	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000135	204	0	S0	-	0	D	3	288	0	0	(empty)
1345795171.169084	CLtJGssRsLMC77ewb	192.168.106.141	137	192.168.106.2	137	udp	dns	2.998478	150	0	S0	-	0	D	3	234	0	0	(empty)
1345795245.387384	C8DnEzwGnZIG9q7nk	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000078	204	0	S0	-	0	D	3	288	0	0	(empty)
1345795365.387983	C4XXH72Pn8lYU1L5dk	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000119	204	0	S0	-	0	D	3	288	0	0	(empty)
1345795485.389579	CbxBA52tusw1UwCSDi	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000065	204	0	S0	-	0	D	3	288	0	0	(empty)
1345795605.391137	Cusw9b1ES8uTSZR79j	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000137	204	0	S0	-	0	D	3	288	0	0	(empty)
1345795725.391789	CZCqPh1qUX0MZjTbuf	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000074	204	0	S0	-	0	D	3	288	0	0	(empty)
1345795785.420380	CmkfSMfkSeFM5lmKj	192.168.106.141	137	192.168.106.2	137	udp	dns	2.987771	204	0	S0	-	0	D	3	288	0	0	(empty)
1345795785.397664	C1G4hPpzwpiFJ5Pif	192.168.106.141	68	192.168.106.254	67	udp	dhcp	0.000251	300	300	SF	-	0	Dd	1	328	1	328	(empty)
1345795905.409675	Cwg6wk2QzfpQu6B2fj	192.168.106.141	137	192.168.106.2	137	udp	dns	8.297263	354	0	S0	-	0	D	6	522	0	0	(empty)
1345796025.411310	CTu9Rd2kGqUKqbynXb	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000044	204	0	S0	-	0	D	3	288	0	0	(empty)
1345796145.412924	CniAukB279wEmzE8c	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999050	204	0	S0	-	0	D	3	288	0	0	(empty)
1345796265.413451	Co6EUmNo8SHcZ9s41	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000134	204	0	S0	-	0	D	3	288	0	0	(empty)
1345796385.415124	C5aiqJ2Ayt9F66rcT	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000067	204	0	S0	-	0	D	3	288	0	0	(empty)
1345796505.416707	CKmXZG2c32FlzjHvl8	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000139	204	0	S0	-	0	D	3	288	0	0	(empty)
1345796625.417362	CoJL5y4nol8dEJ9OQ8	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000014	204	0	S0	-	0	D	3	288	0	0	(empty)
1345796650.247679	CPBZKE4fUuLOxsLkp4	192.168.106.141	137	192.168.106.2	137	udp	dns	2.998692	150	0	S0	-	0	D	3	234	0	0	(empty)
1345796685.456123	CcIpv93cwNzTXn3Y48	192.168.106.141	137	192.168.106.2	137	udp	dns	2.993554	204	0	S0	-	0	D	3	288	0	0	(empty)
1345796685.438572	Chnj673cfPvk3LgGA4	192.168.106.141	68	192.168.106.254	67	udp	dhcp	0.000124	300	300	SF	-	0	Dd	1	328	1	328	(empty)
1345796805.451974	CyLwkE3f1wjeTt5Kz7	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999319	204	0	S0	-	0	D	3	288	0	0	(empty)
1345796925.452565	CjulEx37fM4usm1A89	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999351	204	0	S0	-	0	D	3	288	0	0	(empty)
1345797045.454179	CAsnas46REP70VoAi9	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999337	204	0	S0	-	0	D	3	288	0	0	(empty)
1345797165.455808	ChZ0iu4Qj61KUVhlC	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999292	204	0	S0	-	0	D	3	288	0	0	(empty)
1345797285.456489	CXyFXT2xvkE9keuN5	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999248	204	0	S0	-	0	D	3	288	0	0	(empty)
1345797389.787020	CgqKZM2XAhyDE16ek7	192.168.106.141	137	192.168.106.2	137	udp	dns	2.998695	150	0	S0	-	0	D	3	234	0	0	(empty)
1345797405.458085	CwP7LJ3EHExOtrfia7	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999273	204	0	S0	-	0	D	3	288	0	0	(empty)
