#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-03-09-10-22-03
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1317692597.394907	Cm5nFS2yUYLkR8TRf3	172.16.165.128	1963	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Opera/9.23 (Windows NT 5.1; U; ru)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FTyFp60vauil9qmP1	text/html
1317692597.407692	CLu4GU1dqPgFFpucSh	172.16.165.128	2039	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/platforms/mt4-mobile.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FLmAB2cJ2fFeqY8l2	text/html
1317692597.410455	Cyj4zhO8IfyvmSDSc	172.16.165.128	1970	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Mozilla/5.0 (X11; U; Linux i686 (x86_64); en-US; rv:1.8.1.9) Gecko/20071025 Firefox/2.0.0.9	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FXLYi5JjXoED7dhce	text/html
1317692618.714194	CagSby1oNddwLYu1y8	172.16.165.128	2401	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.8.1.19) Gecko/20081201 Firefox/2.0.0.19	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1317692618.717278	CFS0P04mxouEJs44H5	172.16.165.128	2403	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/	-	Mozilla/4.0 (compatible; MSIE 6.0; MSN 2.5; Windows 98)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FW97DnDik00J3oBn8	text/html
1317692618.728857	CHOz4q18xb1Mn2LV2l	172.16.165.128	2408	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Symbian OS; Nokia 6600/5.27.0; 6329) Opera 8.00 [ru]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FroKaC2Vd1jjTV6Xy1	text/html
1317692618.731677	CHvmBj4e0ibvc6BgWi	172.16.165.128	2409	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	Fk7huD49SCxH0mIme	text/html
1317692618.733227	C1KsDa4ySmGf7NE0R7	172.16.165.128	2412	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/4.0 (compatible; MSIE 5.0; SunOS 5.9 sun4u; X11)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FEBAFzHxphsRwX5f6	text/html
1317692618.735833	COjKRR1XD4aTZgEA7j	172.16.165.128	2479	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FtnD7L3wYI1IDazJJ5	text/html
1317692618.723963	CmDZrr4oBI3ovU3Sm6	172.16.165.128	2400	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Symbian OS; Nokia 6600/5.27.0; 1657) Opera 8.60 [ru]	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1317692618.740587	Cmctcw3P5Im1SexgIi	172.16.165.128	2480	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	Fi7voI3exQOj4U4Pt5	text/html
1317692618.738189	CwRbKP1mD8W7FDSCKl	172.16.165.128	2411	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Symbian OS; Nokia 6600/5.27.0; 6329) Opera 8.00 [ru]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FC2w1o1psjmZTnJCIb	text/html
1317692618.745485	CvWTtM1xn8VVNm2Sp7	172.16.165.128	2482	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/platforms/mt4-mobile.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FXetXa3lLSVMJXZzZ6	text/html
1317692619.556666	CApz1x27cpmBkE7bgg	172.16.165.128	2530	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Mozilla/2.0 (compatible; MSIE 3.01; Windows 98)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FPjPkg10VbFg4Nzvr1	text/html
1317692619.558938	C9cEB67DInu4Ja9p2	172.16.165.128	2532	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	mozilla/4.0 (compatible; msie 8.0; windows nt 5.1; trident/4.0; ...)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FsbozlNbJVjcro4Gc	text/html
1317692619.571612	C90J9A2Ng3PtzTTXB4	172.16.165.128	2535	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Mozilla/4.0 (compatible; MSIE 5.17; Mac_PowerPC)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FYTuaj46X0TYyxWOkk	text/html
1317692619.578762	CGQ2ocni3bDynBLi5	172.16.165.128	2538	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.65 Safari/525.19	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FnSITZ1wE18u2bdrBc	text/html
1317692619.583170	C7JbvqLxLLf5icc6f	172.16.165.128	2541	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.8.1.20) Gecko/20081217 Firefox/2.0.0.20	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FomqTxrDmoS78Lcn5	text/html
1317692619.596549	C2gNtN21T8wJygWVM2	172.16.165.128	2543	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.0.7) Gecko/2009021910 Firefox/3.0.7	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FCRNUXmVSzbd01hVd	text/html
1317692619.618721	CYON4u3LqZtWX7qUm3	172.16.165.128	2552	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Mozilla/5.0 (X11; U; Linux x86_64; ru; rv:1.9.0.2) Gecko/2008092702 Gentoo Firefox/3.0.2	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FA6mKT100dwiC8FBN8	text/html
1317692619.617083	CSy4KrtJ73UdwLaOd	172.16.165.128	2551	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FVatIUJWxjD6Jcru2	text/html
1317692619.619976	Cftm8V2jVVAAf11Ete	172.16.165.128	2554	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Symbian OS; Nokia 6600/5.27.0; 6329) Opera 8.00 [ru]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	F6h7MC4dRl158k1kcj	text/html
1317692619.621918	CXGdt31Pf55mcVOi5b	172.16.165.128	2553	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.8.1.9) Gecko/20071025 Firefox/2.0.0.9	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FKgAIP2rpeTyInpIjj	text/html
1317692641.065867	COjCal1bG8qY65RTQa	172.16.165.128	2767	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/platforms/mt4-mobile.html	-	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1317692641.064371	ClvI0i1X3eb1Kg9e9j	172.16.165.128	2761	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/4.0 (compatible; MSIE 6.0; MSN 2.5; Windows 98)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1317692641.068625	CdXbND3bNCqrVURgd8	172.16.165.128	2769	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/	-	Mozilla/4.0 (compatible; MSIE 6.0; MSN 2.5; Windows 98)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FMgZK34xrCtnWZVMa	text/html
1317692641.073147	COy1pe4j8oOHooUcSh	172.16.165.128	2771	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Nitro) Opera 8.50 [en]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FIVYYm3O9DfvkuCBVd	text/html
1317692641.081376	CzoEDM3p2CL5dCes8a	172.16.165.128	2772	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/4.0 (compatible; MSIE 5.17; Mac_PowerPC)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn6J183QDKm4Q1RxLf	text/html
1317692641.082510	Cg0PvA3Q5RX99YFeF9	172.16.165.128	2838	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FORtoi3dPceSVuXW0l	text/html
1317692641.083932	CPd7V02UQSzikMwPqi	172.16.165.128	2839	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/5.0 (Windows; U; Windows NT 6.0; ru; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	F0LR5w380MzEmzx9ij	text/html
1317692641.085073	CgvQ8840bGGvMq6JE7	172.16.165.128	2840	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FLAxFYktwVM7vygc7	text/html
1317692641.079846	Crrq7M1fxn5U149lzi	172.16.165.128	2768	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Mozilla/4.0 (compatible; MSIE 7.0b; Windows NT 6.0)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FsJL9X36spARomtqI7	text/html
1317692641.091342	CqxPns4gg5OLosJLQg	172.16.165.128	2944	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/	-	Mozilla/4.0 (compatible; MSIE 7.0b; Windows NT 5.1)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FOWnL21Ryrkh1WPg3g	text/html
1317692641.919491	C84Qs726pLs9E6lHU5	172.16.165.128	2951	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/4.0 (compatible; MSIE 7.0b; Win32)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FyAJG01FTzSPkt8J1a	text/html
1317692641.920528	C14QHE1mCB7ixvX1tj	172.16.165.128	2953	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Nitro) Opera 8.50 [es-es]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	F33FzG1V46h6qpnqq	text/html
1317692641.927549	C5cecw3y6Fh8bPMZla	172.16.165.128	2959	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/	-	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.2) Gecko/20060308 Firefox/1.5.0.2	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FfHrWfxyFLElflSS7	text/html
1317692641.929313	CbmZRR1khNYURvmZX6	172.16.165.128	2960	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Mozilla/1.22 (compatible; MSIE 2.0; Windows 95)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FkorvT1nqEKyRg5ZM9	text/html
1317692641.926335	CzQsq12IhRPhaMA7ri	172.16.165.128	2955	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; nl; rv:1.8) Gecko/20051107 Firefox/1.5	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	F4rSJv47uo1xmfVov2	text/html
1317692641.939244	CdgpPk1U7ji9rh8yYa	172.16.165.128	2964	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/4.0 (compatible; MSIE 7.0b; Win32)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	Ftjeed1q1qKqEOXL0g	text/html
1317692641.952294	Ck8duM1GtqZcoU4fIi	172.16.165.128	2966	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; nl; rv:1.8) Gecko/20051107 Firefox/1.5	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FwOtd13L0ptWPBgLc6	text/html
1317692641.950074	CCS5rE3yr3J69IQ058	172.16.165.128	2967	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.0.1) Gecko/2008070208 Firefox/3.0.1	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FC3i4x1wyTTPAuiUce	text/html
1317692641.961709	CH3nSU1XSggvdOhSc8	172.16.165.128	2972	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Symbian OS; Nokia 6600/5.27.0; 6329) Opera 8.00 [ru]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn3CPi3LFUfub6AaIf	text/html
1317692641.957868	CjoRxM3ZReOYwAoT8a	172.16.165.128	2971	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/525.13 (KHTML, like Gecko) Chrome/0.2.149.27 Safari/525.13	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FTkSho1ixq2YHsME2j	text/html
1317692663.336102	CXzU7G1EBBJjZaIbk9	172.16.165.128	3151	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1317692663.342363	CtRfRT1yOplV0UZzbj	172.16.165.128	3160	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Symbian OS; Nokia 6600/5.27.0; 1657) Opera 8.60 [ru]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FuYl852hP1OdahnzBk	text/html
1317692663.341806	CnQeQ22I9Jeb7FrAbl	172.16.165.128	3157	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Opera/9.23 (Windows NT 5.1; U; ru)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1317692663.345311	CJ2mby3kTMbgwTuWyi	172.16.165.128	3161	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Mozilla/4.1 (compatible; MSIE 5.0; Symbian OS; Nokia 6600;452) Opera 6.20 [ru]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FS3byh3NmbUoWhoJ4g	text/html
1317692663.440129	CHRT4y2lEN0prZnjz1	172.16.165.128	3326	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.3a) Gecko/20030105 Phoenix/0.5	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FHF0To3j9s0gOzKKZ	text/html
1317692663.451034	CylJto2sNeM0pAC715	172.16.165.128	3333	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Nitro) Opera 8.50 [de]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FFqTVH1iqyGMJkfaVa	text/html
1317692663.453534	C5om2p2dIc96Ri3895	172.16.165.128	3331	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/platforms/mt4-mobile.html	-	Opera/10.00 (Windows NT 6.0; U; en) Presto/2.2.0	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FbgrkvHXC3hFSPvRe	text/html
1317692663.460847	CV3s9f2D1LnxyEqCf	172.16.165.128	3336	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/5.0 (X11; U; Linux i686 (x86_64); en-US; rv:1.9a1) Gecko/20061204 GranParadiso/3.0a1	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	Fk3Vqx46lhwztCngM7	text/html
1317692663.470901	CMEoH2UNOle1iHy2g	172.16.165.128	3342	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/	-	Mozilla/4.0 (compatible; MSIE 6.0; Nitro) Opera 8.50 [en]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb2vpS1LKt9KVoivsa	text/html
1317692663.468959	Cp2i5Z28EX8TMRktn2	172.16.165.128	3340	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/4.0 (compatible; MSIE 5.0; SunOS 5.9 sun4u; X11)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FllJXI1PfqJnn8lS6b	text/html
1317692663.473707	CGOMu032YI5kMaqIEc	172.16.165.128	3343	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.1) Gecko/20090716 Ubuntu/9.04 (jaunty) Shiretoko/3.5.1	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FtiQRzNZiesNzvgE7	text/html
1317692663.476018	Cd5ndB2itZzmtIaFz4	172.16.165.128	3344	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.6) Gecko/20060808 Fedora/1.5.0.6-2.fc5 Firefox/1.5.0.6 pango-text	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FZbCqh3Sy3Ozyxmrpf	text/html
1317692663.478286	CmIqy93mWkudPv3oL1	172.16.165.128	3346	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/4.1 (compatible; MSIE 5.0; Symbian OS; Nokia 6600;452) Opera 6.20 [ru]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FQm6rp49iILdJVYDFd	text/html
1317692663.492971	CUsctb896VpI8nIf5	172.16.165.128	3347	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Opera/9.10 (Windows NT 5.1; U; en)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	Fty1wXk27Vz1IB6u5	text/html
1317692664.223892	CaiepB2s2nVKcWeOSf	172.16.165.128	3367	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.2.15 Version/10.00	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FuuZoc4xPTE7vyc3p1	text/html
1317692664.227414	CaSIwl3gT4Yp2XfRe1	172.16.165.128	3363	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Opera/8.0 (X11; Linux i686; U; cs)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FLDlp21ySzFBubsb8	text/html
1317692664.237687	C67kQAq9Yqstzdi02	172.16.165.128	3370	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/	-	Mozilla/5.0 (X11; U; FreeBSD i386; en-US; rv:1.7.8) Gecko/20050609 Firefox/1.0.4	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FgtvBf3NBjTHlZKfOg	text/html
1317692664.236236	CAbMvs2qdVRj8bzNo5	172.16.165.128	3369	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Opera/10.00 (Windows NT 6.0; U; en) Presto/2.2.0	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FvvaqY2L4OJdRPXCri	text/html
1317692664.243069	CFyx8biMp9UFioFef	172.16.165.128	3371	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/platforms/mt4-mobile.html	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	Fz79GA4l3uaZGjeAq2	text/html
1317692664.239221	CzsPg43ETGXyMQ6KF2	172.16.165.128	3366	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/	-	Mozilla/4.0 (compatible; MSIE 6.0; Symbian OS; Nokia 6600/5.27.0; 9399) Opera 8.65 [ru]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FYof4o3amnY0JYQZB4	text/html
1317692664.260693	CztFxm2WcZzfAKML52	172.16.165.128	3376	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/	-	Mozilla/4.0 (compatible; MSIE 6.0; Symbian OS; Nokia 6600/5.27.0; 6329) Opera 8.00 [ru]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FyPCojHkwKewHizGk	text/html
1317692664.268958	CW0sU7yzRpgfTmIkg	172.16.165.128	3377	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Nitro) Opera 8.50 [it]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FhuT6y1lRiDOjGkID4	text/html
1317692664.286522	CfvMYuUfDxD2VlhO3	172.16.165.128	3381	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Nitro) Opera 8.50 [de]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FcUAdV2OUlzOmQO2Mi	text/html
1317692664.287764	CP3s1w2WkgHB8sbqh4	172.16.165.128	3379	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	Fcy4iQ2tUbs4xjofH4	text/html
1317692686.709234	C4Zdr83lflrQlBoPod	172.16.165.128	3583	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/premium-forex-account.html	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1317692686.716435	C0uD76hPppluDPLj4	172.16.165.128	3587	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/5.0 (X11; U; FreeBSD i386; en-US; rv:1.7.8) Gecko/20050609 Firefox/1.0.4	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1317692686.713796	CbOGbo2pW4aha3cPZ4	172.16.165.128	3584	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/4.0 (compatible; MSIE 7.0b; Win32)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	F8ivSb2R7fbpK30qN8	text/html
1317692686.723884	CnjWUOBGMiXo8Z7Kc	172.16.165.128	3588	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/platforms/mt4-mobile.html	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1) Gecko/20090624 Firefox/3.5	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	F25xWF3wygWFfJAk9d	text/html
1317692686.738935	C8WLaGeIiGVl677y1	172.16.165.128	3595	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/	-	Mozilla/4.0 (compatible; MSIE 6.0; Nitro) Opera 8.50 [de]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	Fs6oTT3zLVYKi65I8h	text/html
1317692686.743972	CAAuxb3cHp6xbvSmP1	172.16.165.128	3598	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/5.0 (Windows; U; Windows NT 5.1; nl-NL; rv:1.7.5) Gecko/20041202 Firefox/1.0	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FI0UI7vGHbqWDQlhd	text/html
1317692686.750965	CqvUU13Mx1fyTMiIAc	172.16.165.128	3603	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	mozilla/4.0 (compatible; msie 7.0; windows nt 5.1; trident/4.0; ...)	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FKq2em3slLiza7pUFd	text/html
1317692686.763204	CaQNm81ddPAqryMArb	172.16.165.128	3672	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/trading-accounts/standard-forex-account.html	-	Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.8.0.4) Gecko/20060508 Firefox/1.5.0.4	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FYq4wO15G3PwqRF2W7	text/html
1317692686.762005	CXG61n520xGvdlC23	172.16.165.128	3671	199.16.81.167	80	1	GET	www.tadawulfx.com	/public/education/gold-and-silver-overview.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 8.50	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	FMvH1cY9rrafKmc1i	text/html
1317692686.768905	Cb6tK41N90oMTAvVb1	172.16.165.128	3756	199.16.81.167	80	1	GET	www.tadawulfx.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Symbian OS; Nokia 6600/5.27.0; 6329) Opera 8.00 [ru]	0	65	200	OK	-	-	-	(empty)	-	-	-	-	-	F3SSct1mdtEHGGUFb4	text/html
